time,local_time,t2m,rhoa,swgdn,swtdn,cldtot
2019-02-26 22:00,2019-02-27 00:00,7.604,1.213,0,0,0.906
2019-02-26 23:00,2019-02-27 01:00,7.793,1.214,0,0,0.984
2019-02-27 00:00,2019-02-27 02:00,7.856,1.215,0,0,0.988
2019-02-27 01:00,2019-02-27 03:00,7.769,1.216,0,0,0.982
2019-02-27 02:00,2019-02-27 04:00,7.686,1.219,0,0,0.940
2019-02-27 03:00,2019-02-27 05:00,7.617,1.222,0,0,0.791
2019-02-27 04:00,2019-02-27 06:00,7.061,1.225,0.247,1.846,0.411
2019-02-27 05:00,2019-02-27 07:00,7.116,1.226,59.307,168.441,0.286
2019-02-27 06:00,2019-02-27 08:00,8.768,1.225,223.695,425.858,0.241
2019-02-27 07:00,2019-02-27 09:00,9.621,1.224,367.834,645.447,0.303
2019-02-27 08:00,2019-02-27 10:00,9.909,1.225,420.112,812.354,0.410
2019-02-27 09:00,2019-02-27 11:00,10.024,1.225,431.912,915.064,0.482
2019-02-27 10:00,2019-02-27 12:00,10.014,1.226,423.311,946.675,0.510
2019-02-27 11:00,2019-02-27 13:00,9.889,1.226,406.182,905.092,0.496
2019-02-27 12:00,2019-02-27 14:00,9.670,1.227,357.072,793.134,0.472
2019-02-27 13:00,2019-02-27 15:00,9.291,1.228,276.344,618.301,0.456
2019-02-27 14:00,2019-02-27 16:00,8.624,1.230,158.702,392.736,0.473
2019-02-27 15:00,2019-02-27 17:00,7.501,1.232,40.210,131.866,0.484
2019-02-27 16:00,2019-02-27 18:00,6.396,1.234,0.001,0.011,0.458
2019-02-27 17:00,2019-02-27 19:00,6.114,1.234,0,0,0.427
2019-02-27 18:00,2019-02-27 20:00,5.938,1.234,0,0,0.361
2019-02-27 19:00,2019-02-27 21:00,5.722,1.234,0,0,0.295
2019-02-27 20:00,2019-02-27 22:00,5.548,1.235,0,0,0.252
2019-02-27 21:00,2019-02-27 23:00,5.258,1.236,0,0,0.251
2019-02-27 22:00,2019-02-28 00:00,4.948,1.237,0,0,0.276
2019-02-27 23:00,2019-02-28 01:00,4.717,1.239,0,0,0.284
2019-02-28 00:00,2019-02-28 02:00,4.429,1.240,0,0,0.229
2019-02-28 01:00,2019-02-28 03:00,4.131,1.240,0,0,0.190
2019-02-28 02:00,2019-02-28 04:00,3.990,1.241,0,0,0.201
2019-02-28 03:00,2019-02-28 05:00,3.961,1.242,0,0,0.216
2019-02-28 04:00,2019-02-28 06:00,3.885,1.242,0.576,2.544,0.221
2019-02-28 05:00,2019-02-28 07:00,4.561,1.243,83.389,174.215,0.206
2019-02-28 06:00,2019-02-28 08:00,6.528,1.243,261.176,431.768,0.130
2019-02-28 07:00,2019-02-28 09:00,7.447,1.242,444.985,651.447,0.061
2019-02-28 08:00,2019-02-28 10:00,8.566,1.238,588.705,818.424,0.062
2019-02-28 09:00,2019-02-28 11:00,9.763,1.233,674.455,921.203,0.060
2019-02-28 10:00,2019-02-28 12:00,10.802,1.228,703.538,952.925,0.047
2019-02-28 11:00,2019-02-28 13:00,11.668,1.223,681.800,911.300,0.027
2019-02-28 12:00,2019-02-28 14:00,12.285,1.218,599.001,799.134,0.009
2019-02-28 13:00,2019-02-28 15:00,12.550,1.215,453.160,624.301,0.001
2019-02-28 14:00,2019-02-28 16:00,12.328,1.212,264.162,398.646,0
2019-02-28 15:00,2019-02-28 17:00,10.881,1.212,71.832,137.531,0
2019-02-28 16:00,2019-02-28 18:00,9.649,1.212,0.008,0.042,0
2019-02-28 17:00,2019-02-28 19:00,8.839,1.213,0,0,0
2019-02-28 18:00,2019-02-28 20:00,7.790,1.215,0,0,0
2019-02-28 19:00,2019-02-28 21:00,6.977,1.217,0,0,0
2019-02-28 20:00,2019-02-28 22:00,6.400,1.220,0,0,0
2019-02-28 21:00,2019-02-28 23:00,5.991,1.221,0,0,0
2019-02-28 22:00,2019-03-01 00:00,5.725,1.221,0,0,0
2019-02-28 23:00,2019-03-01 01:00,5.552,1.221,0,0,0
2019-03-01 00:00,2019-03-01 02:00,5.406,1.220,0,0,0
2019-03-01 01:00,2019-03-01 03:00,5.264,1.220,0,0,0
2019-03-01 02:00,2019-03-01 04:00,5.142,1.220,0,0,0
2019-03-01 03:00,2019-03-01 05:00,4.981,1.220,0,0,0
2019-03-01 04:00,2019-03-01 06:00,4.786,1.221,0.956,3.361,0
2019-03-01 05:00,2019-03-01 07:00,6.178,1.222,102.719,179.989,0
2019-03-01 06:00,2019-03-01 08:00,9.427,1.220,303.997,437.656,0
2019-03-01 07:00,2019-03-01 09:00,11.406,1.213,492.643,657.476,0
2019-03-01 08:00,2019-03-01 10:00,13.490,1.205,639.919,824.424,0
2019-03-01 09:00,2019-03-01 11:00,15.170,1.197,730.800,927.385,0
2019-03-01 10:00,2019-03-01 12:00,16.293,1.192,757.790,958.925,0
2019-03-01 11:00,2019-03-01 13:00,16.889,1.188,718.990,917.342,0
2019-03-01 12:00,2019-03-01 14:00,17.087,1.185,618.121,805.231,0.003
2019-03-01 13:00,2019-03-01 15:00,16.949,1.184,463.950,630.301,0.053
2019-03-01 14:00,2019-03-01 16:00,16.300,1.185,268.827,404.535,0.186
2019-03-01 15:00,2019-03-01 17:00,14.014,1.187,71.684,143.260,0.263
2019-03-01 16:00,2019-03-01 18:00,11.823,1.190,0.025,0.124,0.216
2019-03-01 17:00,2019-03-01 19:00,10.787,1.194,0,0,0.096
2019-03-01 18:00,2019-03-01 20:00,9.924,1.197,0,0,0.037
2019-03-01 19:00,2019-03-01 21:00,9.162,1.200,0,0,0.002
2019-03-01 20:00,2019-03-01 22:00,8.517,1.203,0,0,0
2019-03-01 21:00,2019-03-01 23:00,8.052,1.205,0,0,0.018
2019-03-01 22:00,2019-03-02 00:00,7.741,1.206,0,0,0.225
2019-03-01 23:00,2019-03-02 01:00,7.480,1.207,0,0,0.611
2019-03-02 00:00,2019-03-02 02:00,7.316,1.208,0,0,0.923
2019-03-02 01:00,2019-03-02 03:00,7.239,1.208,0,0,0.942
2019-03-02 02:00,2019-03-02 04:00,7.163,1.208,0,0,0.936
2019-03-02 03:00,2019-03-02 05:00,6.990,1.208,0,0,0.885
2019-03-02 04:00,2019-03-02 06:00,6.753,1.209,1.163,4.294,0.671
2019-03-02 05:00,2019-03-02 07:00,7.815,1.209,94.504,185.820,0.359
2019-03-02 06:00,2019-03-02 08:00,10.885,1.206,289.340,443.566,0.272
2019-03-02 07:00,2019-03-02 09:00,12.750,1.200,475.199,663.476,0.217
2019-03-02 08:00,2019-03-02 10:00,14.319,1.194,612.956,830.493,0.485
2019-03-02 09:00,2019-03-02 11:00,15.447,1.189,674.387,933.411,0.802
2019-03-02 10:00,2019-03-02 12:00,16.092,1.186,661.526,965.134,0.884
2019-03-02 11:00,2019-03-02 13:00,16.349,1.184,571.377,923.439,0.894
2019-03-02 12:00,2019-03-02 14:00,16.301,1.182,425.762,811.231,0.889
2019-03-02 13:00,2019-03-02 15:00,16.036,1.183,288.430,636.301,0.888
2019-03-02 14:00,2019-03-02 16:00,15.345,1.184,160.592,410.410,0.891
2019-03-02 15:00,2019-03-02 17:00,13.707,1.187,45.684,149.034,0.896
2019-03-02 16:00,2019-03-02 18:00,12.131,1.191,0.039,0.288,0.949
2019-03-02 17:00,2019-03-02 19:00,11.360,1.195,0,0,0.983
2019-03-02 18:00,2019-03-02 20:00,10.651,1.199,0,0,0.939
2019-03-02 19:00,2019-03-02 21:00,10.071,1.202,0,0,0.799
2019-03-02 20:00,2019-03-02 22:00,9.529,1.204,0,0,0.630
2019-03-02 21:00,2019-03-02 23:00,9.263,1.205,0,0,0.403
2019-03-02 22:00,2019-03-03 00:00,9.120,1.206,0,0,0.246
2019-03-02 23:00,2019-03-03 01:00,9.235,1.207,0,0,0.294
2019-03-03 00:00,2019-03-03 02:00,9.427,1.208,0,0,0.349
2019-03-03 01:00,2019-03-03 03:00,9.434,1.210,0,0,0.394
2019-03-03 02:00,2019-03-03 04:00,9.449,1.213,0,0,0.473
2019-03-03 03:00,2019-03-03 05:00,9.318,1.216,0,0,0.507
2019-03-03 04:00,2019-03-03 06:00,9.078,1.219,0.791,5.347,0.531
2019-03-03 05:00,2019-03-03 07:00,9.327,1.221,51.771,191.594,0.496
2019-03-03 06:00,2019-03-03 08:00,9.780,1.222,184.773,449.455,0.372
2019-03-03 07:00,2019-03-03 09:00,10.348,1.222,334.772,669.476,0.361
2019-03-03 08:00,2019-03-03 10:00,11.012,1.221,466.024,836.563,0.234
2019-03-03 09:00,2019-03-03 11:00,11.764,1.219,619.185,939.523,0.120
2019-03-03 10:00,2019-03-03 12:00,12.269,1.217,669.064,971.246,0.105
2019-03-03 11:00,2019-03-03 13:00,12.453,1.216,627.170,929.439,0.131
2019-03-03 12:00,2019-03-03 14:00,12.385,1.216,522.014,817.231,0.144
2019-03-03 13:00,2019-03-03 15:00,12.063,1.216,391.181,642.260,0.129
2019-03-03 14:00,2019-03-03 16:00,11.471,1.217,232.678,416.333,0.116
2019-03-03 15:00,2019-03-03 17:00,10.165,1.220,68.524,154.854,0.087
2019-03-03 16:00,2019-03-03 18:00,8.227,1.223,0.108,0.568,0.066
2019-03-03 17:00,2019-03-03 19:00,7.547,1.225,0,0,0.051
2019-03-03 18:00,2019-03-03 20:00,7.071,1.227,0,0,0.034
2019-03-03 19:00,2019-03-03 21:00,6.778,1.228,0,0,0.021
2019-03-03 20:00,2019-03-03 22:00,6.594,1.229,0,0,0.013
2019-03-03 21:00,2019-03-03 23:00,6.437,1.229,0,0,0.010
2019-03-03 22:00,2019-03-04 00:00,6.272,1.229,0,0,0.011
2019-03-03 23:00,2019-03-04 01:00,6.112,1.229,0,0,0.015
2019-03-04 00:00,2019-03-04 02:00,5.933,1.230,0,0,0.022
2019-03-04 01:00,2019-03-04 03:00,5.737,1.230,0,0,0.036
2019-03-04 02:00,2019-03-04 04:00,5.533,1.230,0,0,0.045
2019-03-04 03:00,2019-03-04 05:00,5.367,1.231,0,0,0.066
2019-03-04 04:00,2019-03-04 06:00,5.298,1.232,1.775,6.522,0.082
2019-03-04 05:00,2019-03-04 07:00,6.307,1.232,101.331,197.431,0.082
2019-03-04 06:00,2019-03-04 08:00,8.755,1.231,293.222,455.365,0.030
2019-03-04 07:00,2019-03-04 09:00,10.256,1.226,484.743,675.476,0.024
2019-03-04 08:00,2019-03-04 10:00,11.583,1.222,621.999,842.563,0.033
2019-03-04 09:00,2019-03-04 11:00,12.596,1.218,709.440,945.550,0.032
2019-03-04 10:00,2019-03-04 12:00,13.323,1.214,736.429,977.272,0.029
2019-03-04 11:00,2019-03-04 13:00,13.875,1.211,708.988,935.509,0.020
2019-03-04 12:00,2019-03-04 14:00,14.207,1.207,612.760,823.257,0.021
2019-03-04 13:00,2019-03-04 15:00,14.278,1.205,466.251,648.148,0.075
2019-03-04 14:00,2019-03-04 16:00,14.001,1.204,274.843,422.208,0.163
2019-03-04 15:00,2019-03-04 17:00,12.991,1.204,83.379,160.673,0.205
2019-03-04 16:00,2019-03-04 18:00,11.071,1.206,0.224,0.970,0.332
2019-03-04 17:00,2019-03-04 19:00,9.813,1.209,0,0,0.275
2019-03-04 18:00,2019-03-04 20:00,8.902,1.211,0,0,0.104
2019-03-04 19:00,2019-03-04 21:00,8.301,1.213,0,0,0.020
2019-03-04 20:00,2019-03-04 22:00,7.901,1.214,0,0,0
2019-03-04 21:00,2019-03-04 23:00,7.625,1.214,0,0,0
2019-03-04 22:00,2019-03-05 00:00,7.437,1.214,0,0,0
2019-03-04 23:00,2019-03-05 01:00,7.235,1.215,0,0,0.037
2019-03-05 00:00,2019-03-05 02:00,6.928,1.216,0,0,0.286
2019-03-05 01:00,2019-03-05 03:00,6.582,1.217,0,0,0.483
2019-03-05 02:00,2019-03-05 04:00,6.280,1.218,0,0,0.238
2019-03-05 03:00,2019-03-05 05:00,6.122,1.220,0,0,0.017
2019-03-05 04:00,2019-03-05 06:00,6.078,1.221,2.441,7.822,0
2019-03-05 05:00,2019-03-05 07:00,7.520,1.221,114.534,203.267,0.003
2019-03-05 06:00,2019-03-05 08:00,10.348,1.219,315.502,461.253,0.002
2019-03-05 07:00,2019-03-05 09:00,11.941,1.215,503.487,681.365,0.012
2019-03-05 08:00,2019-03-05 10:00,13.999,1.207,650.660,848.521,0
2019-03-05 09:00,2019-03-05 11:00,15.635,1.200,743.141,951.550,0
2019-03-05 10:00,2019-03-05 12:00,16.633,1.195,771.297,983.272,0
2019-03-05 11:00,2019-03-05 13:00,17.215,1.191,733.833,941.536,0
2019-03-05 12:00,2019-03-05 14:00,17.551,1.187,633.691,829.328,0
2019-03-05 13:00,2019-03-05 15:00,17.582,1.185,479.759,654.148,0.019
2019-03-05 14:00,2019-03-05 16:00,17.099,1.185,287.977,428.076,0.193
2019-03-05 15:00,2019-03-05 17:00,14.974,1.187,89.657,166.482,0.458
2019-03-05 16:00,2019-03-05 18:00,12.591,1.192,0.379,1.496,0.772
2019-03-05 17:00,2019-03-05 19:00,11.867,1.196,0,0,0.921
2019-03-05 18:00,2019-03-05 20:00,11.403,1.199,0,0,0.944
2019-03-05 19:00,2019-03-05 21:00,11.062,1.201,0,0,0.937
2019-03-05 20:00,2019-03-05 22:00,10.763,1.203,0,0,0.932
2019-03-05 21:00,2019-03-05 23:00,10.321,1.205,0,0,0.943
2019-03-05 22:00,2019-03-06 00:00,10.012,1.208,0,0,0.953
2019-03-05 23:00,2019-03-06 01:00,9.660,1.210,0,0,0.928
2019-03-06 00:00,2019-03-06 02:00,9.191,1.212,0,0,0.907
2019-03-06 01:00,2019-03-06 03:00,8.873,1.213,0,0,0.962
2019-03-06 02:00,2019-03-06 04:00,8.809,1.214,0,0,0.982
2019-03-06 03:00,2019-03-06 05:00,8.954,1.214,0,0,0.991
2019-03-06 04:00,2019-03-06 06:00,9.081,1.214,1.150,9.245,0.991
2019-03-06 05:00,2019-03-06 07:00,9.903,1.214,44.437,209.104,0.981
2019-03-06 06:00,2019-03-06 08:00,12.065,1.213,185.479,467.142,0.808
2019-03-06 07:00,2019-03-06 09:00,14.217,1.208,475.735,687.323,0.235
2019-03-06 08:00,2019-03-06 10:00,16.157,1.200,650.106,854.548,0.006
2019-03-06 09:00,2019-03-06 11:00,17.535,1.195,741.808,957.550,0.004
2019-03-06 10:00,2019-03-06 12:00,18.568,1.191,769.200,989.272,0
2019-03-06 11:00,2019-03-06 13:00,19.233,1.187,731.895,947.536,0
2019-03-06 12:00,2019-03-06 14:00,19.417,1.185,633.233,835.328,0
2019-03-06 13:00,2019-03-06 15:00,19.287,1.185,480.179,660.107,0
2019-03-06 14:00,2019-03-06 16:00,18.688,1.185,289.872,433.951,0
2019-03-06 15:00,2019-03-06 17:00,16.824,1.187,92.985,172.319,0
2019-03-06 16:00,2019-03-06 18:00,14.434,1.191,0.548,2.139,0
2019-03-06 17:00,2019-03-06 19:00,13.476,1.195,0,0,0
2019-03-06 18:00,2019-03-06 20:00,12.873,1.198,0,0,0
2019-03-06 19:00,2019-03-06 21:00,12.392,1.201,0,0,0
2019-03-06 20:00,2019-03-06 22:00,11.947,1.203,0,0,0
2019-03-06 21:00,2019-03-06 23:00,11.549,1.204,0,0,0
2019-03-06 22:00,2019-03-07 00:00,11.181,1.206,0,0,0
2019-03-06 23:00,2019-03-07 01:00,10.728,1.209,0,0,0
2019-03-07 00:00,2019-03-07 02:00,10.182,1.211,0,0,0
2019-03-07 01:00,2019-03-07 03:00,9.681,1.213,0,0,0
2019-03-07 02:00,2019-03-07 04:00,9.322,1.215,0,0,0
2019-03-07 03:00,2019-03-07 05:00,8.931,1.218,0,0,0
2019-03-07 04:00,2019-03-07 06:00,8.460,1.222,3.767,10.787,0.007
2019-03-07 05:00,2019-03-07 07:00,9.361,1.224,126.009,214.941,0.011
2019-03-07 06:00,2019-03-07 08:00,11.373,1.224,329.456,473.031,0.001
2019-03-07 07:00,2019-03-07 09:00,13.732,1.216,517.730,693.323,0
2019-03-07 08:00,2019-03-07 10:00,16.284,1.205,662.974,860.521,0
2019-03-07 09:00,2019-03-07 11:00,17.470,1.199,752.395,963.508,0
2019-03-07 10:00,2019-03-07 12:00,18.235,1.195,778.007,995.231,0
2019-03-07 11:00,2019-03-07 13:00,18.661,1.192,738.840,953.536,0
2019-03-07 12:00,2019-03-07 14:00,18.838,1.189,638.340,841.146,0
2019-03-07 13:00,2019-03-07 15:00,18.788,1.188,485.170,665.995,0
2019-03-07 14:00,2019-03-07 16:00,18.299,1.188,294.719,439.826,0.002
2019-03-07 15:00,2019-03-07 17:00,16.388,1.190,96.943,178.156,0.059
2019-03-07 16:00,2019-03-07 18:00,13.931,1.195,0.789,2.901,0.247
2019-03-07 17:00,2019-03-07 19:00,12.947,1.200,0,0,0.402
2019-03-07 18:00,2019-03-07 20:00,12.285,1.204,0,0,0.351
2019-03-07 19:00,2019-03-07 21:00,11.796,1.207,0,0,0.224
2019-03-07 20:00,2019-03-07 22:00,11.473,1.209,0,0,0.123
2019-03-07 21:00,2019-03-07 23:00,11.206,1.210,0,0,0.239
2019-03-07 22:00,2019-03-08 00:00,10.971,1.210,0,0,0.576
2019-03-07 23:00,2019-03-08 01:00,10.751,1.211,0,0,0.686
2019-03-08 00:00,2019-03-08 02:00,10.470,1.212,0,0,0.796
2019-03-08 01:00,2019-03-08 03:00,10.206,1.213,0,0,0.861
2019-03-08 02:00,2019-03-08 04:00,10.003,1.214,0,0,0.884
2019-03-08 03:00,2019-03-08 05:00,9.780,1.215,0,0,0.864
2019-03-08 04:00,2019-03-08 06:00,9.568,1.217,4.034,12.448,0.914
2019-03-08 05:00,2019-03-08 07:00,10.386,1.219,114.712,220.777,0.939
2019-03-08 06:00,2019-03-08 08:00,12.344,1.219,309.706,478.906,0.941
2019-03-08 07:00,2019-03-08 09:00,14.134,1.213,494.940,699.099,0.941
2019-03-08 08:00,2019-03-08 10:00,16.585,1.202,638.388,866.368,0.941
2019-03-08 09:00,2019-03-08 11:00,17.775,1.197,728.584,969.397,0.942
2019-03-08 10:00,2019-03-08 12:00,18.510,1.193,760.633,1001.119,0.941
2019-03-08 11:00,2019-03-08 13:00,18.991,1.189,726.004,959.494,0.927
2019-03-08 12:00,2019-03-08 14:00,19.162,1.187,634.545,847.078,0.909
2019-03-08 13:00,2019-03-08 15:00,19.060,1.186,481.187,671.927,0.942
2019-03-08 14:00,2019-03-08 16:00,18.410,1.187,274.164,445.728,0.941
2019-03-08 15:00,2019-03-08 17:00,16.525,1.189,83.011,183.992,0.940
2019-03-08 16:00,2019-03-08 18:00,14.281,1.193,1.036,3.781,0.933
2019-03-08 17:00,2019-03-08 19:00,13.225,1.198,0,0,0.822
2019-03-08 18:00,2019-03-08 20:00,12.518,1.201,0,0,0.806
2019-03-08 19:00,2019-03-08 21:00,11.927,1.204,0,0,0.899
2019-03-08 20:00,2019-03-08 22:00,11.371,1.207,0,0,0.925
2019-03-08 21:00,2019-03-08 23:00,10.773,1.209,0,0,0.940
2019-03-08 22:00,2019-03-09 00:00,10.226,1.212,0,0,0.941
2019-03-08 23:00,2019-03-09 01:00,9.675,1.214,0,0,0.937
2019-03-09 00:00,2019-03-09 02:00,9.138,1.216,0,0,0.938
2019-03-09 01:00,2019-03-09 03:00,8.804,1.218,0,0,0.941
2019-03-09 02:00,2019-03-09 04:00,8.560,1.220,0,0,0.944
2019-03-09 03:00,2019-03-09 05:00,8.116,1.222,0,0,0.945
2019-03-09 04:00,2019-03-09 06:00,7.527,1.224,5.306,14.232,0.939
2019-03-09 05:00,2019-03-09 07:00,8.981,1.225,122.592,226.614,0.938
2019-03-09 06:00,2019-03-09 08:00,11.375,1.224,264.376,484.816,0.939
2019-03-09 07:00,2019-03-09 09:00,12.969,1.219,414.257,705.073,0.948
2019-03-09 08:00,2019-03-09 10:00,14.696,1.212,551.332,872.368,0.961
2019-03-09 09:00,2019-03-09 11:00,16.243,1.206,658.324,975.355,0.964
2019-03-09 10:00,2019-03-09 12:00,17.387,1.200,698.040,1007.078,0.971
2019-03-09 11:00,2019-03-09 13:00,18.005,1.195,635.113,965.286,0.986
2019-03-09 12:00,2019-03-09 14:00,18.033,1.192,438.205,852.966,0.987
2019-03-09 13:00,2019-03-09 15:00,17.611,1.192,278.082,677.745,0.970
2019-03-09 14:00,2019-03-09 16:00,16.826,1.192,173.663,451.603,0.945
2019-03-09 15:00,2019-03-09 17:00,15.087,1.194,64.897,189.829,0.936
2019-03-09 16:00,2019-03-09 18:00,13.208,1.197,1.079,4.785,0.935
2019-03-09 17:00,2019-03-09 19:00,12.481,1.201,0,0,0.835
2019-03-09 18:00,2019-03-09 20:00,11.647,1.204,0,0,0.178
2019-03-09 19:00,2019-03-09 21:00,10.812,1.208,0,0,0
2019-03-09 20:00,2019-03-09 22:00,10.057,1.212,0,0,0
2019-03-09 21:00,2019-03-09 23:00,9.444,1.215,0,0,0
2019-03-09 22:00,2019-03-10 00:00,9.017,1.216,0,0,0
2019-03-09 23:00,2019-03-10 01:00,8.691,1.217,0,0,0
2019-03-10 00:00,2019-03-10 02:00,8.424,1.217,0,0,0
2019-03-10 01:00,2019-03-10 03:00,8.198,1.218,0,0,0
2019-03-10 02:00,2019-03-10 04:00,8.007,1.219,0,0,0
2019-03-10 03:00,2019-03-10 05:00,7.893,1.220,0,0,0
2019-03-10 04:00,2019-03-10 06:00,7.868,1.220,5.546,16.142,0
2019-03-10 05:00,2019-03-10 07:00,10.145,1.219,133.906,232.469,0
2019-03-10 06:00,2019-03-10 08:00,12.921,1.216,338.087,490.614,0
2019-03-10 07:00,2019-03-10 09:00,15.078,1.208,526.820,710.849,0
2019-03-10 08:00,2019-03-10 10:00,17.251,1.198,674.217,878.145,0
2019-03-10 09:00,2019-03-10 11:00,18.486,1.192,765.584,981.217,0
2019-03-10 10:00,2019-03-10 12:00,19.125,1.189,793.252,1012.940,0
2019-03-10 11:00,2019-03-10 13:00,19.555,1.186,755.741,971.133,0
2019-03-10 12:00,2019-03-10 14:00,19.762,1.184,655.881,858.925,0
2019-03-10 13:00,2019-03-10 15:00,19.687,1.182,502.743,683.592,0
2019-03-10 14:00,2019-03-10 16:00,19.076,1.182,311.321,457.402,0
2019-03-10 15:00,2019-03-10 17:00,17.116,1.184,109.812,195.672,0
2019-03-10 16:00,2019-03-10 18:00,14.463,1.187,1.788,5.918,0
2019-03-10 17:00,2019-03-10 19:00,13.403,1.191,0,0,0
2019-03-10 18:00,2019-03-10 20:00,12.541,1.195,0,0,0
2019-03-10 19:00,2019-03-10 21:00,11.676,1.199,0,0,0
2019-03-10 20:00,2019-03-10 22:00,10.767,1.203,0,0,0
2019-03-10 21:00,2019-03-10 23:00,9.893,1.207,0,0,0
2019-03-10 22:00,2019-03-11 00:00,9.173,1.209,0,0,0
2019-03-10 23:00,2019-03-11 01:00,8.615,1.211,0,0,0.008
2019-03-11 00:00,2019-03-11 02:00,8.175,1.212,0,0,0.011
2019-03-11 01:00,2019-03-11 03:00,7.877,1.213,0,0,0.010
2019-03-11 02:00,2019-03-11 04:00,7.785,1.213,0,0,0.001
2019-03-11 03:00,2019-03-11 05:00,7.904,1.213,0,0,0.001
2019-03-11 04:00,2019-03-11 06:00,8.062,1.212,6.974,18.184,0.001
2019-03-11 05:00,2019-03-11 07:00,10.285,1.211,143.081,238.305,0
2019-03-11 06:00,2019-03-11 08:00,13.248,1.207,347.236,496.489,0
2019-03-11 07:00,2019-03-11 09:00,15.129,1.200,533.116,716.670,0
2019-03-11 08:00,2019-03-11 10:00,16.734,1.193,677.509,883.965,0
2019-03-11 09:00,2019-03-11 11:00,17.890,1.187,767.942,986.994,0
2019-03-11 10:00,2019-03-11 12:00,18.696,1.182,793.977,1018.716,0
2019-03-11 11:00,2019-03-11 13:00,19.223,1.178,754.173,976.883,0
2019-03-11 12:00,2019-03-11 14:00,19.456,1.174,653.643,864.675,0
2019-03-11 13:00,2019-03-11 15:00,19.334,1.173,498.474,689.342,0
2019-03-11 14:00,2019-03-11 16:00,18.681,1.173,305.718,463.221,0
2019-03-11 15:00,2019-03-11 17:00,16.785,1.175,106.373,201.509,0
2019-03-11 16:00,2019-03-11 18:00,14.375,1.179,2.057,7.173,0
2019-03-11 17:00,2019-03-11 19:00,13.500,1.185,0,0,0.015
2019-03-11 18:00,2019-03-11 20:00,12.622,1.191,0,0,0.237
2019-03-11 19:00,2019-03-11 21:00,12.094,1.195,0,0,0.734
2019-03-11 20:00,2019-03-11 22:00,11.773,1.197,0,0,0.877
2019-03-11 21:00,2019-03-11 23:00,11.552,1.197,0,0,0.958
2019-03-11 22:00,2019-03-12 00:00,11.283,1.197,0,0,0.947
2019-03-11 23:00,2019-03-12 01:00,10.992,1.197,0,0,0.934
2019-03-12 00:00,2019-03-12 02:00,10.822,1.196,0,0,0.939
2019-03-12 01:00,2019-03-12 03:00,10.762,1.196,0,0,0.947
2019-03-12 02:00,2019-03-12 04:00,10.763,1.195,0,0,0.973
2019-03-12 03:00,2019-03-12 05:00,10.758,1.195,0,0,0.985
2019-03-12 04:00,2019-03-12 06:00,11.018,1.195,1.924,20.341,0.985
2019-03-12 05:00,2019-03-12 07:00,11.799,1.194,29.021,244.142,0.982
2019-03-12 06:00,2019-03-12 08:00,12.811,1.193,68.986,502.253,0.982
2019-03-12 07:00,2019-03-12 09:00,13.701,1.191,119.305,722.446,0.985
2019-03-12 08:00,2019-03-12 10:00,14.346,1.189,179.458,889.715,0.974
2019-03-12 09:00,2019-03-12 11:00,15.161,1.186,345.487,992.744,0.753
2019-03-12 10:00,2019-03-12 12:00,16.059,1.183,520.545,1024.424,0.923
2019-03-12 11:00,2019-03-12 13:00,16.014,1.181,354.147,982.703,0.993
2019-03-12 12:00,2019-03-12 14:00,15.377,1.181,180.192,870.425,0.994
2019-03-12 13:00,2019-03-12 15:00,14.723,1.182,107.898,695.163,0.991
2019-03-12 14:00,2019-03-12 16:00,14.182,1.183,69.774,469.062,0.963
2019-03-12 15:00,2019-03-12 17:00,13.564,1.184,33.233,207.346,0.832
2019-03-12 16:00,2019-03-12 18:00,12.546,1.185,1.226,8.548,0.515
2019-03-12 17:00,2019-03-12 19:00,11.624,1.186,0,0,0.124
2019-03-12 18:00,2019-03-12 20:00,11.001,1.188,0,0,0.063
2019-03-12 19:00,2019-03-12 21:00,10.450,1.191,0,0,0.128
2019-03-12 20:00,2019-03-12 22:00,9.723,1.195,0,0,0.297
2019-03-12 21:00,2019-03-12 23:00,9.390,1.199,0,0,0.725
2019-03-12 22:00,2019-03-13 00:00,9.525,1.203,0,0,0.894
2019-03-12 23:00,2019-03-13 01:00,8.991,1.207,0,0,0.904
2019-03-13 00:00,2019-03-13 02:00,8.148,1.213,0,0,0.919
2019-03-13 01:00,2019-03-13 03:00,7.364,1.218,0,0,0.884
2019-03-13 02:00,2019-03-13 04:00,7.006,1.221,0,0,0.897
2019-03-13 03:00,2019-03-13 05:00,6.823,1.223,0,0,0.938
2019-03-13 04:00,2019-03-13 06:00,6.635,1.225,0.926,22.613,0.962
2019-03-13 05:00,2019-03-13 07:00,6.648,1.226,28.025,249.961,0.951
2019-03-13 06:00,2019-03-13 08:00,6.889,1.227,91.871,508.051,0.951
2019-03-13 07:00,2019-03-13 09:00,7.201,1.228,163.666,728.196,0.947
2019-03-13 08:00,2019-03-13 10:00,7.614,1.228,249.757,895.465,0.938
2019-03-13 09:00,2019-03-13 11:00,8.180,1.227,332.025,998.494,0.915
2019-03-13 10:00,2019-03-13 12:00,8.621,1.226,396.243,1030.175,0.860
2019-03-13 11:00,2019-03-13 13:00,8.935,1.225,396.991,988.480,0.741
2019-03-13 12:00,2019-03-13 14:00,9.240,1.224,386.607,876.175,0.531
2019-03-13 13:00,2019-03-13 15:00,9.368,1.224,328.733,700.913,0.437
